Date,Open,High,Low,Close,Adj_Close,Volume
2012-05-16,56245.000000,57693.000000,55415.000000,55888.000000,55888.000000,4327600
2012-05-17,55886.000000,56296.000000,54038.000000,54038.000000,54038.000000,3709800
2012-05-18,54032.000000,54914.000000,53856.000000,54513.000000,54513.000000,4306200
2012-05-21,54516.000000,56678.000000,54516.000000,56590.000000,56590.000000,3569000
2012-05-22,56586.000000,56586.000000,54886.000000,55039.000000,55039.000000,3667400
2012-05-23,55039.000000,55052.000000,53028.000000,54619.000000,54619.000000,4334000
2012-05-24,54620.000000,54820.000000,53176.000000,54063.000000,54063.000000,4013800
2012-05-25,54062.000000,54970.000000,53847.000000,54463.000000,54463.000000,2988400
2012-05-28,54467.000000,55609.000000,54467.000000,55213.000000,55213.000000,1857200
2012-05-29,55214.000000,55763.000000,54554.000000,54633.000000,54633.000000,3048000
2012-05-30,54632.000000,54632.000000,53382.000000,53798.000000,53798.000000,3298400
2012-05-31,53805.000000,54509.000000,53090.000000,54490.000000,54490.000000,4826000
2012-06-01,54488.000000,54488.000000,53087.000000,53403.000000,53403.000000,2986400
2012-06-04,53408.000000,53960.000000,53367.000000,53417.000000,53417.000000,2360000
2012-06-05,53413.000000,53917.000000,52481.000000,52481.000000,52481.000000,2530000
2012-06-06,52486.000000,54195.000000,52486.000000,54156.000000,54156.000000,3542000
2012-06-08,54150.000000,54432.000000,53685.000000,54430.000000,54430.000000,2627600
2012-06-11,54434.000000,55401.000000,53905.000000,54001.000000,54001.000000,2736600
2012-06-12,54001.000000,55049.000000,53906.000000,55049.000000,55049.000000,3894600
2012-06-13,55041.000000,55989.000000,54523.000000,55651.000000,55651.000000,4187800
2012-06-14,55641.000000,55769.000000,54952.000000,55352.000000,55352.000000,3299200
2012-06-15,55349.000000,56105.000000,55203.000000,56105.000000,56105.000000,3900800
2012-06-18,56066.000000,56579.000000,55486.000000,56195.000000,56195.000000,2960600
2012-06-19,56210.000000,57567.000000,56210.000000,57195.000000,57195.000000,3658800
2012-06-20,57196.000000,57611.000000,56529.000000,57167.000000,57167.000000,3202000
2012-06-21,57162.000000,57218.000000,55505.000000,55505.000000,55505.000000,2601800
2012-06-22,55518.000000,56019.000000,55083.000000,55440.000000,55440.000000,2476800
2012-06-25,55406.000000,55406.000000,53694.000000,53805.000000,53805.000000,2160000
2012-06-26,53806.000000,54193.000000,53398.000000,53837.000000,53837.000000,2707000
2012-06-27,53837.000000,54006.000000,53084.000000,53109.000000,53109.000000,3825800
2012-06-28,53107.000000,53306.000000,52271.000000,52652.000000,52652.000000,3531600
2012-06-29,52656.000000,54355.000000,52656.000000,54355.000000,54355.000000,3744800
2012-07-02,54355.000000,54754.000000,53961.000000,54693.000000,54693.000000,2874200
2012-07-03,54704.000000,56228.000000,54704.000000,55780.000000,55780.000000,4064400
2012-07-04,55780.000000,56322.000000,55485.000000,56077.000000,56077.000000,1718400
2012-07-05,56083.000000,56943.000000,55828.000000,56379.000000,56379.000000,3128600
2012-07-06,56376.000000,56376.000000,54967.000000,55394.000000,55394.000000,2701800
2012-07-10,55392.000000,55588.000000,53668.000000,53706.000000,53706.000000,3467800
2012-07-11,53708.000000,54135.000000,53233.000000,53569.000000,53569.000000,2970600
2012-07-12,53564.000000,53616.000000,52489.000000,53421.000000,53421.000000,3047600
2012-07-13,53422.000000,54428.000000,53420.000000,54331.000000,54331.000000,2784600
2012-07-16,54316.000000,54418.000000,53216.000000,53402.000000,53402.000000,2821800
2012-07-17,53403.000000,54037.000000,53119.000000,53909.000000,53909.000000,2519400
2012-07-18,53909.000000,54588.000000,53551.000000,54583.000000,54583.000000,2296200
2012-07-19,54588.000000,55491.000000,54588.000000,55347.000000,55347.000000,2879200
2012-07-20,55337.000000,55337.000000,54138.000000,54195.000000,54195.000000,2865000
2012-07-23,54183.000000,54183.000000,52213.000000,53034.000000,53034.000000,2807800
2012-07-24,53038.000000,53416.000000,52399.000000,52639.000000,52639.000000,2762600
2012-07-25,52658.000000,53233.000000,52346.000000,52608.000000,52608.000000,2216000
2012-07-26,52638.000000,54126.000000,52638.000000,54003.000000,54003.000000,3017600
2012-07-27,54024.000000,57046.000000,54024.000000,56553.000000,56553.000000,4674400
2012-07-30,56551.000000,57241.000000,56090.000000,57241.000000,57241.000000,2965600
2012-07-31,57243.000000,57466.000000,56097.000000,56097.000000,56097.000000,692000
2012-08-01,56091.000000,56385.000000,55425.000000,55623.000000,55623.000000,598200
2012-08-02,56289.000000,56289.000000,55239.000000,55520.000000,55520.000000,2838000
2012-08-03,55524.000000,57399.000000,55524.000000,57255.000000,57255.000000,3577400
2012-08-06,57255.000000,58996.000000,56893.000000,58345.000000,58345.000000,3613400
2012-08-07,58343.000000,59316.000000,57679.000000,57726.000000,57726.000000,3447200
2012-08-08,57723.000000,58964.000000,57603.000000,58951.000000,58951.000000,3233200
2012-08-09,58950.000000,59202.000000,58115.000000,58797.000000,58797.000000,2863000
2012-08-10,58774.000000,59365.000000,58128.000000,59281.000000,59281.000000,3080000
2012-08-13,59281.000000,59543.000000,58601.000000,59123.000000,59123.000000,2539200
2012-08-14,59123.000000,59605.000000,57904.000000,58083.000000,58083.000000,3533800
2012-08-15,58083.000000,58375.000000,57630.000000,58189.000000,58189.000000,4578200
2012-08-16,58190.000000,59544.000000,58190.000000,59446.000000,59446.000000,3477000
2012-08-17,59443.000000,59822.000000,58944.000000,59082.000000,59082.000000,2954200
2012-08-20,59083.000000,59462.000000,58629.000000,59283.000000,59283.000000,3001200
2012-08-21,59298.000000,60209.000000,58684.000000,58918.000000,58918.000000,3926400
2012-08-22,58918.000000,59585.000000,58443.000000,59381.000000,59381.000000,3708800
2012-08-23,59382.000000,59382.000000,58145.000000,58512.000000,58512.000000,3342000
2012-08-24,58511.000000,58750.000000,57833.000000,58426.000000,58426.000000,3212600
2012-08-27,58424.000000,58462.000000,57853.000000,58111.000000,58111.000000,2344200
2012-08-28,58109.000000,58745.000000,57976.000000,58406.000000,58406.000000,2728200
2012-08-29,58414.000000,58553.000000,57061.000000,57369.000000,57369.000000,4106200
2012-08-30,57366.000000,57508.000000,56901.000000,57256.000000,57256.000000,3132600
2012-08-31,57257.000000,57835.000000,56719.000000,57061.000000,57061.000000,5747200
2012-09-03,57065.000000,57457.000000,56954.000000,57281.000000,57281.000000,2317000
2012-09-04,57272.000000,57272.000000,56203.000000,56234.000000,56234.000000,3236000
2012-09-05,56236.000000,56904.000000,56236.000000,56864.000000,56864.000000,3313000
2012-09-06,56868.000000,58328.000000,56868.000000,58321.000000,58321.000000,3620600
2012-09-10,58325.000000,59421.000000,58325.000000,58404.000000,58404.000000,3513600
2012-09-11,58405.000000,59515.000000,58404.000000,59423.000000,59423.000000,3854800
2012-09-12,59429.000000,60136.000000,59205.000000,59922.000000,59922.000000,4849800
2012-09-13,59921.000000,62117.000000,59629.000000,61958.000000,61958.000000,5974600
2012-09-14,61955.000000,63428.000000,61823.000000,62105.000000,62105.000000,5816200
2012-09-17,62106.000000,62692.000000,61552.000000,61806.000000,61806.000000,3903000
2012-09-18,61806.000000,62132.000000,61447.000000,61804.000000,61804.000000,3202000
2012-09-19,61806.000000,62514.000000,61519.000000,61652.000000,61652.000000,3391000
2012-09-20,61652.000000,61908.000000,60961.000000,61688.000000,61688.000000,2923200
2012-09-21,61695.000000,62223.000000,61300.000000,61320.000000,61320.000000,2985400
2012-09-24,61319.000000,61932.000000,61075.000000,61910.000000,61910.000000,3329800
2012-09-25,61913.000000,61947.000000,60357.000000,60501.000000,60501.000000,3873600
2012-09-26,60506.000000,60506.000000,59725.000000,60478.000000,60478.000000,3139400
2012-09-27,60483.000000,60889.000000,59876.000000,60240.000000,60240.000000,3811000
2012-09-28,60240.000000,60240.000000,58864.000000,59176.000000,59176.000000,3690000
2012-10-01,59171.000000,60216.000000,59171.000000,59571.000000,59571.000000,2759600
2012-10-02,59575.000000,60091.000000,59028.000000,59222.000000,59222.000000,3198400
2012-10-03,59222.000000,59483.000000,58542.000000,58627.000000,58627.000000,3195600
2012-10-04,58627.000000,59002.000000,58105.000000,58458.000000,58458.000000,3365200
2012-10-05,58460.000000,59441.000000,58414.000000,58572.000000,58572.000000,3244200
2012-10-08,58572.000000,59318.000000,58170.000000,59317.000000,59317.000000,2596200
2012-10-09,59319.000000,59697.000000,58616.000000,58939.000000,58939.000000,3146400
2012-10-10,58944.000000,59320.000000,58341.000000,58456.000000,58456.000000,2781600
2012-10-11,58460.000000,59360.000000,58460.000000,59162.000000,59162.000000,2817800
2012-10-15,59164.000000,59758.000000,58790.000000,59602.000000,59602.000000,3119200
2012-10-16,59602.000000,60412.000000,59484.000000,59744.000000,59744.000000,3251000
2012-10-17,59742.000000,60398.000000,59683.000000,60087.000000,60087.000000,4209400
2012-10-18,60087.000000,60087.000000,59322.000000,59734.000000,59734.000000,3321200
2012-10-19,59701.000000,59846.000000,58782.000000,58922.000000,58922.000000,3000200
2012-10-22,58925.000000,59205.000000,58541.000000,58700.000000,58700.000000,2803400
2012-10-23,58679.000000,58679.000000,57388.000000,57690.000000,57690.000000,3395600
2012-10-24,57686.000000,57986.000000,57159.000000,57161.000000,57161.000000,2934800
2012-10-25,57161.000000,58274.000000,57161.000000,57837.000000,57837.000000,0
2012-10-26,57833.000000,57833.000000,57061.000000,57277.000000,57277.000000,2999400
2012-10-29,57267.000000,57267.000000,56581.000000,57177.000000,57177.000000,1709800
2012-10-30,57178.000000,57764.000000,57178.000000,57684.000000,57684.000000,1606000
2012-10-31,57682.000000,57935.000000,56929.000000,57068.000000,57068.000000,2794200
2012-11-01,57065.000000,58383.000000,56960.000000,58383.000000,58383.000000,2980200
2012-11-05,58374.000000,58374.000000,57551.000000,58210.000000,58210.000000,2617200
2012-11-06,58220.000000,59561.000000,58174.000000,59459.000000,59459.000000,3470000
2012-11-07,59460.000000,59460.000000,58274.000000,58517.000000,58517.000000,3084000
2012-11-08,58523.000000,59008.000000,57420.000000,57524.000000,57524.000000,3201000
2012-11-09,57517.000000,58109.000000,56862.000000,57358.000000,57358.000000,4250400
2012-11-12,57358.000000,57712.000000,56988.000000,57064.000000,57064.000000,2071200
2012-11-13,57049.000000,57529.000000,56593.000000,57486.000000,57486.000000,3363400
2012-11-14,57472.000000,57472.000000,56038.000000,56279.000000,56279.000000,3606400
2012-11-16,56277.000000,56277.000000,55126.000000,55402.000000,55402.000000,3471800
2012-11-19,55387.000000,56666.000000,55387.000000,56451.000000,56451.000000,2782800
2012-11-21,56453.000000,56789.000000,55946.000000,56242.000000,56242.000000,3592200
2012-11-22,56245.000000,56643.000000,56242.000000,56437.000000,56437.000000,2146200
2012-11-23,56439.000000,57574.000000,56248.000000,57574.000000,57574.000000,3182000
2012-11-26,57571.000000,57572.000000,56502.000000,56737.000000,56737.000000,2752800
2012-11-27,56737.000000,57420.000000,56248.000000,56248.000000,56248.000000,3554200
2012-11-28,56206.000000,56591.000000,55686.000000,56539.000000,56539.000000,3465400
2012-11-29,56562.000000,57853.000000,56562.000000,57853.000000,57853.000000,3401400
2012-11-30,57845.000000,58031.000000,56704.000000,57475.000000,57475.000000,5047000
2012-12-03,57479.000000,58332.000000,57479.000000,58202.000000,58202.000000,3485800
2012-12-04,58212.000000,58520.000000,57547.000000,57563.000000,57563.000000,3937200
2012-12-05,57597.000000,58127.000000,57231.000000,57679.000000,57679.000000,3582400
2012-12-06,57685.000000,57860.000000,57129.000000,57656.000000,57656.000000,3203200
2012-12-07,57656.000000,58594.000000,57636.000000,58487.000000,58487.000000,3042400
2012-12-10,58468.000000,59248.000000,58091.000000,59248.000000,59248.000000,3061800
2012-12-11,59257.000000,59747.000000,58951.000000,59623.000000,59623.000000,3988600
2012-12-12,59626.000000,59859.000000,59291.000000,59474.000000,59474.000000,4749600
2012-12-13,59459.000000,59969.000000,59154.000000,59317.000000,59317.000000,3569400
2012-12-14,59320.000000,59824.000000,59273.000000,59605.000000,59605.000000,3405800
2012-12-17,59604.000000,59914.000000,59323.000000,59567.000000,59567.000000,3114400
2012-12-18,59568.000000,60539.000000,59565.000000,60461.000000,60461.000000,4364800
2012-12-19,60461.000000,61212.000000,60396.000000,60998.000000,60998.000000,4427600
2012-12-20,60992.000000,61276.000000,60622.000000,61276.000000,61276.000000,3083400
2012-12-21,61271.000000,61271.000000,60221.000000,61007.000000,61007.000000,3157400
2012-12-26,61003.000000,61322.000000,60861.000000,60960.000000,60960.000000,2598000
2012-12-27,60964.000000,61191.000000,60233.000000,60416.000000,60416.000000,2852600
2012-12-28,60416.000000,61066.000000,60416.000000,60952.000000,60952.000000,2626000
2013-01-02,60990.000000,62887.000000,60990.000000,62550.000000,62550.000000,3739800
2013-01-03,62555.000000,63473.000000,62341.000000,63312.000000,63312.000000,3355800
2013-01-04,63314.000000,63314.000000,62415.000000,62523.000000,62523.000000,6233800
2013-01-07,62523.000000,62699.000000,61639.000000,61933.000000,61933.000000,3985800
2013-01-08,61933.000000,62265.000000,61081.000000,61128.000000,61128.000000,3840600
2013-01-09,61129.000000,61812.000000,61103.000000,61579.000000,61579.000000,3236400
2013-01-10,61578.000000,61947.000000,61156.000000,61678.000000,61678.000000,4100600
2013-01-11,61662.000000,61683.000000,61198.000000,61497.000000,61497.000000,3161000
2013-01-14,61511.000000,62285.000000,61511.000000,62081.000000,62081.000000,3481400
2013-01-15,62079.000000,62151.000000,61695.000000,61728.000000,61728.000000,3819200
2013-01-16,61726.000000,61787.000000,61241.000000,61787.000000,61787.000000,2789200
2013-01-17,61806.000000,62309.000000,61683.000000,62194.000000,62194.000000,3382000
2013-01-18,62197.000000,62395.000000,61822.000000,61956.000000,61956.000000,3495200
2013-01-21,61962.000000,62052.000000,61804.000000,61900.000000,61900.000000,2143400
2013-01-22,61904.000000,61995.000000,61534.000000,61692.000000,61692.000000,3475000
2013-01-23,61692.000000,61969.000000,61543.000000,61966.000000,61966.000000,3209000
2013-01-24,61966.000000,62249.000000,60838.000000,61170.000000,61170.000000,3605200
2013-01-28,61178.000000,61313.000000,59921.000000,60027.000000,60027.000000,3426800
2013-01-29,60027.000000,60428.000000,59758.000000,60406.000000,60406.000000,3192600
2013-01-30,60405.000000,60405.000000,59305.000000,59337.000000,59337.000000,4661200
2013-01-31,59344.000000,59771.000000,59114.000000,59761.000000,59761.000000,4749400
2013-02-01,59764.000000,60496.000000,59742.000000,60351.000000,60351.000000,3412400
2013-02-04,60350.000000,60350.000000,59256.000000,59576.000000,59576.000000,3347800
2013-02-05,59576.000000,59974.000000,59132.000000,59445.000000,59445.000000,4429600
2013-02-06,59442.000000,59582.000000,58588.000000,58951.000000,58951.000000,4410400
2013-02-07,58936.000000,59435.000000,58116.000000,58372.000000,58372.000000,4071600
2013-02-08,58374.000000,58638.000000,58025.000000,58498.000000,58498.000000,3152400
2013-02-13,58495.000000,58754.000000,58252.000000,58406.000000,58406.000000,2803800
2013-02-14,58406.000000,58406.000000,57751.000000,58077.000000,58077.000000,2385200
2013-02-15,58076.000000,58352.000000,57802.000000,57903.000000,57903.000000,3519200
2013-02-18,57906.000000,57929.000000,57420.000000,57614.000000,57614.000000,2697200
2013-02-19,57619.000000,58061.000000,57234.000000,57314.000000,57314.000000,3921000
2013-02-20,57312.000000,57569.000000,56034.000000,56178.000000,56178.000000,4950200
2013-02-21,56153.000000,56227.000000,55430.000000,56155.000000,56155.000000,4915800
2013-02-22,56159.000000,56742.000000,56107.000000,56697.000000,56697.000000,5113800
2013-02-25,56698.000000,57157.000000,56419.000000,56618.000000,56618.000000,3965400
2013-02-26,56616.000000,57007.000000,56047.000000,56949.000000,56949.000000,4510600
2013-02-27,56948.000000,57402.000000,56685.000000,57274.000000,57274.000000,5034000
2013-02-28,57273.000000,57798.000000,56925.000000,57424.000000,57424.000000,4441800
2013-03-01,57422.000000,57422.000000,56526.000000,56884.000000,56884.000000,3889600
2013-03-04,56878.000000,56878.000000,56067.000000,56499.000000,56499.000000,4033800
2013-03-05,56508.000000,57227.000000,55951.000000,55951.000000,55951.000000,4261000
2013-03-06,55953.000000,58150.000000,55953.000000,57940.000000,57940.000000,5806000
2013-03-07,57940.000000,59472.000000,57940.000000,58847.000000,58847.000000,6338200
2013-03-08,58842.000000,59031.000000,58129.000000,58433.000000,58433.000000,4129200
2013-03-11,58440.000000,58547.000000,57800.000000,58545.000000,58545.000000,4129000
2013-03-12,58542.000000,58709.000000,58113.000000,58209.000000,58209.000000,3805000
2013-03-13,58204.000000,58411.000000,57286.000000,57386.000000,57386.000000,4536800
2013-03-14,57386.000000,57850.000000,56722.000000,57281.000000,57281.000000,4581200
2013-03-15,57275.000000,57532.000000,56805.000000,56869.000000,56869.000000,5182400
2013-03-18,56869.000000,57152.000000,56139.000000,56973.000000,56973.000000,3741000
2013-03-19,56973.000000,57038.000000,56100.000000,56361.000000,56361.000000,3828800
2013-03-20,56361.000000,56396.000000,55831.000000,56030.000000,56030.000000,4179200
2013-03-21,56025.000000,56044.000000,55382.000000,55577.000000,55577.000000,4368400
2013-03-22,55577.000000,55893.000000,55098.000000,55243.000000,55243.000000,3744400
2013-03-25,55250.000000,55450.000000,54648.000000,54873.000000,54873.000000,3849400
2013-03-26,54879.000000,55763.000000,54879.000000,55671.000000,55671.000000,3755400
2013-03-27,55677.000000,56178.000000,55130.000000,56034.000000,56034.000000,4052600
2013-03-28,56035.000000,56374.000000,55874.000000,56352.000000,56352.000000,4373800
2013-04-01,56348.000000,56348.000000,55897.000000,55902.000000,55902.000000,2755200
2013-04-02,55901.000000,56257.000000,54809.000000,54889.000000,54889.000000,3588600
2013-04-03,54888.000000,55574.000000,54740.000000,55563.000000,55563.000000,4480400
2013-04-04,55563.000000,55579.000000,54432.000000,54648.000000,54648.000000,4574000
2013-04-05,54646.000000,55227.000000,53794.000000,55051.000000,55051.000000,5975800
2013-04-08,55049.000000,55136.000000,54333.000000,55092.000000,55092.000000,5504200
2013-04-09,55101.000000,56305.000000,55101.000000,55912.000000,55912.000000,5186200
2013-04-10,55913.000000,56976.000000,55913.000000,56187.000000,56187.000000,5388600
2013-04-11,56190.000000,56284.000000,55174.000000,55401.000000,55401.000000,3836800
2013-04-12,55398.000000,55531.000000,54458.000000,54963.000000,54963.000000,4805800
2013-04-15,54952.000000,54952.000000,52950.000000,52950.000000,52950.000000,4709400
2013-04-16,52953.000000,54095.000000,52953.000000,53991.000000,53991.000000,4353800
2013-04-17,53984.000000,53984.000000,52540.000000,52882.000000,52882.000000,7413000
2013-04-18,52887.000000,53474.000000,52392.000000,53166.000000,53166.000000,4554200
2013-04-19,53169.000000,54018.000000,53169.000000,53929.000000,53929.000000,3733000
2013-04-22,53927.000000,54298.000000,53420.000000,54298.000000,54298.000000,4174800
2013-04-23,54301.000000,55282.000000,54165.000000,54885.000000,54885.000000,5365600
2013-04-24,54875.000000,55546.000000,54723.000000,54984.000000,54984.000000,3949800
2013-04-25,54989.000000,55544.000000,54792.000000,54963.000000,54963.000000,4347800
2013-04-26,54963.000000,55034.000000,54147.000000,54252.000000,54252.000000,4660200
2013-04-29,54254.000000,55336.000000,54254.000000,54887.000000,54887.000000,5931200
2013-04-30,54888.000000,55910.000000,54585.000000,55910.000000,55910.000000,7138200
2013-05-02,55919.000000,55919.000000,55104.000000,55322.000000,55322.000000,5436000
2013-05-03,55330.000000,56366.000000,55330.000000,55488.000000,55488.000000,8860800
2013-05-06,55488.000000,55542.000000,54652.000000,55430.000000,55430.000000,6452600
2013-05-07,55429.000000,56450.000000,55207.000000,56275.000000,56275.000000,6235400
2013-05-08,56281.000000,56814.000000,55805.000000,55805.000000,55805.000000,6519800
2013-05-09,55805.000000,56072.000000,54905.000000,55448.000000,55448.000000,4799400
2013-05-10,55446.000000,55446.000000,54832.000000,55108.000000,55108.000000,5315200
2013-05-13,55106.000000,55106.000000,54389.000000,54448.000000,54448.000000,3956400
2013-05-14,54442.000000,55030.000000,54327.000000,54667.000000,54667.000000,5094800
2013-05-15,54668.000000,55216.000000,54488.000000,54936.000000,54936.000000,4899800
2013-05-16,54943.000000,55539.000000,54592.000000,54773.000000,54773.000000,5080200
2013-05-17,54780.000000,55489.000000,54780.000000,55164.000000,55164.000000,4067400
2013-05-20,55162.000000,55705.000000,54630.000000,55701.000000,55701.000000,4164800
2013-05-21,55699.000000,56265.000000,55379.000000,56265.000000,56265.000000,3898600
2013-05-22,56269.000000,57099.000000,56037.000000,56429.000000,56429.000000,4872400
2013-05-23,56423.000000,56423.000000,55379.000000,56350.000000,56350.000000,4072000
2013-05-24,56350.000000,56506.000000,55901.000000,56406.000000,56406.000000,4852600
2013-05-27,56415.000000,56562.000000,56353.000000,56396.000000,56396.000000,2051200
2013-05-28,56399.000000,56979.000000,56009.000000,56036.000000,56036.000000,4175200
2013-05-29,56032.000000,56032.000000,54635.000000,54635.000000,54635.000000,5004200
2013-05-31,54633.000000,54776.000000,52942.000000,53506.000000,53506.000000,8790400
2013-06-03,53512.000000,53993.000000,53143.000000,53944.000000,53944.000000,4336200
2013-06-04,53944.000000,54289.000000,53498.000000,54018.000000,54018.000000,4314600
2013-06-05,54019.000000,54207.000000,52774.000000,52799.000000,52799.000000,4630200
2013-06-06,52813.000000,52937.000000,52244.000000,52885.000000,52885.000000,4088800
2013-06-07,52877.000000,52877.000000,51428.000000,51619.000000,51619.000000,5635400
2013-06-10,51619.000000,51836.000000,51160.000000,51317.000000,51317.000000,4689400
2013-06-11,51314.000000,51314.000000,49709.000000,49770.000000,49770.000000,5560600
2013-06-12,49777.000000,50380.000000,48746.000000,49181.000000,49181.000000,7780000
2013-06-13,49758.000000,50444.000000,48968.000000,50415.000000,50415.000000,6228400
2013-06-14,50415.000000,50656.000000,49330.000000,49332.000000,49332.000000,5826000
2013-06-17,49337.000000,50123.000000,49074.000000,49089.000000,49089.000000,5324600
2013-06-18,49089.000000,49550.000000,48414.000000,49465.000000,49465.000000,5977200
2013-06-19,49457.000000,49698.000000,47838.000000,47893.000000,47893.000000,6582600
2013-06-20,47884.000000,48214.000000,45930.000000,48214.000000,48214.000000,8789400
2013-06-21,48209.000000,48209.000000,46918.000000,47056.000000,47056.000000,6416400
2013-06-24,47039.000000,47039.000000,45406.000000,45965.000000,45965.000000,6301400
2013-06-25,45967.000000,47119.000000,45967.000000,46893.000000,46893.000000,4773600
2013-06-26,46903.000000,47725.000000,46903.000000,47172.000000,47172.000000,5636200
2013-06-27,47135.000000,48053.000000,47135.000000,47609.000000,47609.000000,5567200
2013-06-28,47609.000000,47639.000000,47059.000000,47457.000000,47457.000000,5752800
2013-07-01,47458.000000,47674.000000,46676.000000,47230.000000,47230.000000,6658400
2013-07-02,47222.000000,47222.000000,44819.000000,45229.000000,45229.000000,8123400
2013-07-03,45227.000000,45827.000000,44552.000000,45044.000000,45044.000000,6998800
2013-07-04,45046.000000,46097.000000,45046.000000,45763.000000,45763.000000,5100400
2013-07-05,45757.000000,45757.000000,44107.000000,45210.000000,45210.000000,6988200
2013-07-08,45211.000000,45740.000000,44839.000000,45076.000000,45076.000000,4664000
2013-07-10,45211.000000,45955.000000,45082.000000,45483.000000,45483.000000,4867600
2013-07-11,45494.000000,46719.000000,45494.000000,46626.000000,46626.000000,5587800
2013-07-12,46624.000000,46624.000000,45529.000000,45533.000000,45533.000000,5357200
2013-07-15,45533.000000,46840.000000,45533.000000,46739.000000,46739.000000,4842800
2013-07-16,46749.000000,47330.000000,46417.000000,46869.000000,46869.000000,4775800
2013-07-17,46869.000000,47710.000000,46869.000000,47407.000000,47407.000000,5185000
2013-07-18,47404.000000,48057.000000,47093.000000,47657.000000,47657.000000,4285200
2013-07-19,47650.000000,47650.000000,47163.000000,47400.000000,47400.000000,3474000
2013-07-22,47407.000000,48879.000000,47407.000000,48574.000000,48574.000000,4132000
2013-07-23,48579.000000,49379.000000,48579.000000,48820.000000,48820.000000,4579400
2013-07-24,48816.000000,48888.000000,47999.000000,48374.000000,48374.000000,5006400
2013-07-25,48372.000000,49123.000000,48007.000000,49067.000000,49067.000000,4935600
2013-07-26,49068.000000,49422.000000,48633.000000,49422.000000,49422.000000,3997400
2013-07-29,49414.000000,49461.000000,48975.000000,49212.000000,49212.000000,3285200
2013-07-30,49220.000000,49669.000000,48560.000000,48562.000000,48562.000000,5507600
2013-07-31,48558.000000,48824.000000,48140.000000,48234.000000,48234.000000,4944600
2013-08-01,48235.000000,49281.000000,48235.000000,49141.000000,49141.000000,4687400
2013-08-02,49141.000000,49550.000000,48448.000000,48474.000000,48474.000000,4491200
2013-08-05,48477.000000,48707.000000,48264.000000,48436.000000,48436.000000,3743000
2013-08-06,48436.000000,48522.000000,47225.000000,47422.000000,47422.000000,5267000
2013-08-07,47422.000000,47665.000000,47164.000000,47447.000000,47447.000000,4463400
2013-08-08,47453.000000,49230.000000,47453.000000,48929.000000,48929.000000,5221800
2013-08-09,48949.000000,50001.000000,48836.000000,49875.000000,49875.000000,6321000
2013-08-12,49878.000000,51380.000000,49878.000000,50299.000000,50299.000000,7041200
2013-08-13,50299.000000,50734.000000,50040.000000,50601.000000,50601.000000,6511900
2013-08-14,50594.000000,51364.000000,50414.000000,50896.000000,50896.000000,11269000
2013-08-15,50880.000000,51453.000000,50050.000000,50908.000000,50908.000000,8357400
2013-08-16,50906.000000,51555.000000,50800.000000,51539.000000,51539.000000,7402400
2013-08-19,51540.000000,52089.000000,51115.000000,51574.000000,51574.000000,6388000
2013-08-20,51561.000000,51561.000000,50499.000000,50507.000000,50507.000000,5834400
2013-08-21,50501.000000,51171.000000,50055.000000,50405.000000,50405.000000,5993400
2013-08-22,50408.000000,51458.000000,50408.000000,51398.000000,51398.000000,5570000
2013-08-23,51401.000000,52197.000000,51166.000000,52197.000000,52197.000000,5887800
2013-08-26,52200.000000,52398.000000,51429.000000,51429.000000,51429.000000,4283400
2013-08-27,51425.000000,51425.000000,50018.000000,50092.000000,50092.000000,5718400
2013-08-28,50092.000000,50591.000000,49530.000000,49867.000000,49867.000000,8503400
2013-08-29,49867.000000,50558.000000,49845.000000,49922.000000,49922.000000,7991000
2013-08-30,49932.000000,50480.000000,49649.000000,50008.000000,50008.000000,14233400
2013-09-02,50012.000000,51976.000000,50012.000000,51835.000000,51835.000000,9666200
2013-09-03,51833.000000,52289.000000,51422.000000,51626.000000,51626.000000,6887000
2013-09-04,51621.000000,51830.000000,51108.000000,51716.000000,51716.000000,5036400
2013-09-05,51715.000000,52498.000000,51256.000000,52352.000000,52352.000000,6194200
2013-09-06,52354.000000,54125.000000,52354.000000,53749.000000,53749.000000,10524400
2013-09-09,53752.000000,54531.000000,53257.000000,54252.000000,54252.000000,7775400
2013-09-10,54252.000000,54740.000000,53769.000000,53979.000000,53979.000000,6826400
2013-09-11,53982.000000,54304.000000,53307.000000,53570.000000,53570.000000,6817000
2013-09-12,53570.000000,53839.000000,52945.000000,53307.000000,53307.000000,6094600
2013-09-13,53311.000000,53859.000000,52917.000000,53798.000000,53798.000000,4938600
2013-09-16,53799.000000,54463.000000,53559.000000,53822.000000,53822.000000,4775000
2013-09-17,53823.000000,54271.000000,53576.000000,54271.000000,54271.000000,4249200
2013-09-18,54273.000000,55827.000000,53982.000000,55703.000000,55703.000000,7541000
2013-09-19,55703.000000,55900.000000,54966.000000,55096.000000,55096.000000,5134600
2013-09-20,55095.000000,55243.000000,54019.000000,54110.000000,54110.000000,4421000
2013-09-23,54110.000000,54683.000000,54027.000000,54602.000000,54602.000000,3915400
2013-09-24,54600.000000,54818.000000,54164.000000,54431.000000,54431.000000,4296000
2013-09-25,54425.000000,54612.000000,53968.000000,54261.000000,54261.000000,3904000
2013-09-26,54263.000000,54344.000000,53429.000000,53783.000000,53783.000000,6266400
2013-09-27,53781.000000,54131.000000,53611.000000,53739.000000,53739.000000,4217400
